time_s	time_ms	time_ms_smooth
172.487	10.250	17.148
172.523	4.668	16.470
172.524	4.615	14.170
172.538	5.127	13.471
172.580	4.663	11.104
172.582	6.871	10.410
172.595	4.816	9.792
172.637	5.468	8.635
172.637	5.379	7.976
172.651	5.238	6.739
172.693	4.622	6.051
172.694	5.288	5.795
172.708	5.308	5.448
172.750	5.891	5.301
172.751	6.699	5.349
172.764	5.445	5.368
172.804	5.028	5.346
172.820	5.614	5.358
172.860	4.878	5.321
172.866	6.110	5.325
172.880	4.694	5.306
172.922	4.933	5.309
172.923	4.783	5.313
172.937	5.020	5.313
172.979	4.792	5.312
172.995	6.563	5.316
173.008	5.890	5.275
173.049	5.074	5.227
173.063	4.571	5.224
173.105	4.978	5.207
173.107	5.953	5.198
173.120	4.904	5.211
173.162	4.986	5.150
173.163	5.458	5.178
173.177	5.337	5.191
173.218	4.631	5.178
173.219	5.257	5.177
173.233	5.405	5.182
173.274	4.865	5.105
173.275	5.508	5.065
173.289	5.363	5.065
173.330	4.600	5.074
173.331	5.406	5.079
173.345	5.204	5.043
173.385	4.578	5.055
173.387	5.397	5.087
173.401	5.258	5.098
173.442	4.460	5.074
173.443	4.998	5.117
173.457	4.918	5.107
173.498	4.616	5.079
173.499	4.905	5.075
173.513	5.073	5.051
173.554	4.792	5.022
173.555	5.095	5.053
173.569	5.057	5.032
173.609	5.213	5.024
173.614	5.782	5.042
173.628	5.738	5.044
173.669	4.719	5.078
173.671	5.724	5.105
173.684	5.004	5.099
173.725	4.702	5.103
173.726	4.776	5.118
173.740	4.909	5.180
173.782	4.614	5.212
173.797	5.384	5.223
173.838	4.889	5.209
173.839	5.009	5.231
173.853	5.006	5.230
173.896	5.454	5.186
173.897	6.116	5.140
173.910	5.140	5.162
173.951	4.830	5.129
173.952	5.036	5.124
173.966	4.995	5.152
174.008	6.451	5.146
174.012	5.872	5.141
174.026	5.066	5.171
174.068	4.729	5.141
174.070	5.613	5.137
174.084	5.185	5.139
174.124	4.691	5.124
174.128	4.593	5.136
174.144	5.266	5.085
174.184	4.898	5.085
174.186	4.874	5.114
174.201	5.412	5.107
174.242	4.614	5.108
174.243	4.792	5.056
174.257	5.358	5.024
174.298	4.631	5.049
174.299	4.793	5.043
174.313	5.061	5.015
174.355	4.637	5.057
174.370	5.748	5.060
174.411	4.847	5.076
174.412	5.121	5.051
174.426	5.560	5.027
174.467	4.872	5.047
174.468	5.022	5.022
174.482	5.157	5.037
174.524	5.067	5.041
174.539	5.685	5.023
174.580	4.589	5.029
174.581	4.912	5.058
174.596	6.217	5.044
174.635	4.777	5.068
174.637	4.999	5.049
174.651	4.635	5.052
174.693	4.302	5.055
174.708	5.377	5.034
174.749	4.772	5.037
174.750	5.002	5.039
174.764	4.880	5.089
174.805	4.915	5.079
174.806	4.766	5.044
174.821	5.519	5.054
174.862	4.716	5.045
174.863	5.235	5.001
174.877	5.282	4.997
174.918	4.911	5.008
174.919	5.218	5.021
174.933	5.016	5.058
174.974	4.964	5.065
174.976	5.064	5.104
174.991	6.408	5.091
175.031	4.802	5.089
175.032	4.817	5.094
175.046	4.832	5.091
175.088	4.692	5.052
175.104	5.135	5.077
175.144	4.677	5.111
175.149	5.256	5.132
175.163	4.964	5.149
175.204	5.222	5.274
175.206	5.568	7.071
175.220	5.728	7.196
175.261	4.676	7.255
175.262	4.839	7.212
175.276	5.043	7.254
175.317	4.681	7.273
175.318	4.544	7.278
175.333	5.340	7.297
175.375	6.088	7.307
175.376	5.823	7.315
175.389	5.330	7.301
175.433	8.341	7.312
175.434	49.950	7.308
175.434	8.089	7.305
175.447	6.542	7.299
175.487	5.315	7.306
175.488	5.857	7.318
175.502	5.291	7.323
175.543	4.963	7.328
175.544	5.154	7.339
175.558	5.391	7.311
175.599	4.877	7.280
175.600	4.901	7.275
175.614	5.238	7.301
175.656	5.120	7.161
175.657	5.503	5.383
175.671	5.582	5.263
175.712	4.843	5.208
175.713	5.139	5.193
175.727	5.176	5.147
175.768	4.808	5.138
175.769	4.825	5.151
175.783	4.626	5.175
175.825	5.325	5.148
175.826	5.685	5.142
175.841	5.980	5.122
175.881	4.856	5.085
175.882	5.479	5.095
175.896	5.111	5.074
175.936	5.147	5.065
175.938	4.942	5.082
175.952	4.710	5.069
175.994	5.075	5.058
175.995	5.286	5.052
176.010	5.757	5.046
176.050	4.714	5.070
176.051	4.730	5.087
176.065	4.391	5.054
176.107	4.325	4.996
176.122	5.351	4.981
176.163	4.988	5.018
176.164	5.358	5.130
176.178	5.255	5.146
176.219	4.820	5.300
176.220	4.908	7.125
176.234	4.653	7.250
176.276	4.690	7.233
176.277	5.212	7.192
176.291	5.762	7.220
176.331	4.861	7.216
176.333	4.520	7.231
176.347	4.481	7.253
176.390	6.414	7.224
176.392	7.907	7.225
176.404	5.548	7.206
176.449	8.772	7.184
176.449	50.352	7.184
176.449	8.187	7.176
176.460	4.858	7.178
176.501	4.734	7.165
176.502	5.413	7.158
176.516	4.629	7.123
176.558	4.781	7.142
176.572	4.877	7.157
176.614	4.625	7.184
176.615	5.012	7.118
176.629	4.879	7.004
176.670	4.704	6.967
176.671	4.820	6.813
176.685	4.716	5.005
176.726	4.684	4.874
176.728	4.365	4.890
176.743	5.056	4.893
176.785	4.889	4.859
176.786	5.339	4.879
176.800	4.873	4.893
176.841	5.173	4.898
176.842	4.760	4.919
176.856	5.043	4.910
176.898	4.635	4.920
176.899	4.913	4.915
176.913	5.152	4.926
176.954	4.913	4.924
176.955	5.268	4.939
176.969	4.818	4.959
177.011	4.555	4.962
177.012	5.119	4.959
177.026	5.139	4.949
177.067	4.992	4.960
177.068	5.168	4.976
177.082	4.768	4.992
177.123	5.133	4.994
177.127	4.585	5.012
177.143	5.102	5.018
177.183	4.667	5.019
177.186	5.045	5.008
177.200	4.874	5.126
177.241	5.122	5.117
177.242	4.808	5.126
177.256	5.097	5.097
177.298	5.153	5.090
177.299	5.570	5.079
177.313	5.173	5.089
177.354	5.085	5.087
177.355	5.075	5.072
177.369	5.068	5.074
177.410	5.171	5.048
177.411	4.654	5.103
177.429	8.218	5.095
177.467	4.572	5.101
177.468	4.803	6.789
177.482	4.378	7.375
177.523	4.967	7.938
177.527	4.720	8.050
177.543	5.423	8.047
177.583	4.720	8.055
177.586	4.748	8.050
177.600	4.641	8.035
177.642	4.453	8.011
177.657	6.045	8.016
177.697	4.841	8.015
177.699	5.015	7.889
177.755	47.338	7.907
177.770	19.436	7.960
177.770	19.173	7.994
177.773	7.961	7.979
177.812	5.505	7.996
177.812	5.377	8.004
177.826	4.960	8.053
177.866	4.690	8.065
177.871	4.459	8.075
177.887	5.310	8.084
177.927	4.612	8.054
177.930	5.066	8.117
177.944	5.028	8.133
177.986	6.134	6.503
177.986	5.236	5.968
178.000	4.593	5.409
178.042	5.132	5.282
178.043	5.635	5.243
178.058	5.925	5.262
178.098	5.060	5.279
178.099	4.884	5.323
178.113	4.675	5.354
178.155	5.315	5.346
178.157	6.409	5.381
178.170	5.419	5.382
178.213	6.570	5.608
178.213	6.080	5.829
178.226	5.195	5.976
178.267	4.777	5.974
178.268	4.530	5.974
178.283	5.854	5.964
178.324	5.396	5.941
178.326	5.784	5.965
178.339	5.224	5.973
178.380	5.106	5.980
178.382	5.509	5.961
178.395	5.081	5.903
178.442	10.679	5.864
178.447	11.664	5.782
178.459	8.899	5.733
178.496	4.542	5.783
178.499	5.136	5.806
178.513	5.382	5.825
178.554	5.358	5.807
178.555	5.669	5.798
178.569	5.081	5.785
178.610	4.844	5.790
178.611	4.838	5.767
178.625	4.951	5.729
178.667	4.461	5.698
178.681	4.505	5.467
178.723	4.858	5.184
178.725	6.445	5.034
178.738	5.357	5.046
178.779	4.999	5.023
178.780	5.412	4.988
178.794	5.163	4.948
178.836	5.462	4.906
178.836	5.337	4.905
178.850	4.535	4.908
178.892	4.556	4.921
178.893	4.324	4.927
178.909	4.904	4.975
178.949	4.572	5.098
178.953	5.160	5.164
178.968	4.838	5.091
179.008	4.564	5.231
179.011	4.514	5.378
179.025	4.362	5.415
179.067	4.619	5.449
179.068	5.054	5.441
179.082	4.905	5.554
179.123	5.159	5.607
179.124	5.111	6.151
179.139	5.657	6.317
179.182	7.583	7.098
179.182	6.514	7.291
179.194	4.617	7.273
179.240	8.843	7.302
179.240	8.689	7.334
179.252	6.334	7.455
179.293	6.006	9.284
179.293	5.272	9.520
179.310	8.161	9.529
179.350	5.848	9.503
179.364	18.167	9.485
179.369	8.468	9.463
179.370	24.434	9.453
179.370	9.392	9.357
179.407	4.717	9.348
179.409	5.564	9.408
179.422	5.351	9.318
179.467	7.546	9.205
179.467	50.078	9.173
179.470	10.528	9.239
179.479	5.276	9.232
179.520	4.256	9.116
179.534	4.707	9.118
179.576	4.565	8.642
179.577	5.403	8.511
179.591	5.188	7.789
179.633	6.294	7.594
179.634	6.116	7.622
179.648	6.581	7.672
179.689	5.878	8.347
179.690	5.536	8.385
179.706	7.638	6.643
179.744	5.104	6.456
179.745	5.265	6.428
179.760	5.892	6.463
179.801	6.264	6.575
179.802	5.211	6.575
179.817	6.381	6.564
179.857	4.505	6.549
179.858	5.430	6.515
179.874	6.799	6.513
179.875	22.238	6.546
179.875	8.503	6.609
179.915	6.506	6.671
179.915	5.876	6.652
179.928	4.565	6.634
179.970	5.122	6.631
179.988	7.507	6.602
180.026	4.569	6.593
180.029	5.126	6.619
180.043	4.828	6.612
180.086	5.444	7.251
180.087	6.068	7.294
180.102	7.397	7.235
180.144	7.463	6.566
180.144	7.072	6.436
180.158	7.169	6.502
180.198	4.658	6.645
180.199	5.183	6.836
180.213	5.169	7.143
180.255	6.037	8.039
180.256	5.866	8.517
180.270	6.196	8.482
180.271	20.494	8.531
180.271	6.483	8.495
180.311	5.343	8.469
180.312	5.499	8.380
180.326	5.271	8.268
180.371	8.143	8.189
180.372	9.452	8.096
180.372	9.332	8.103
180.390	12.794	8.075
180.393	29.922	8.042
180.394	16.514	7.973
180.424	4.241	7.952
180.439	6.065	7.897
180.480	4.552	7.278
180.481	5.402	7.216
180.495	5.169	7.193
180.535	4.667	7.181
180.540	5.105	7.173
180.555	4.837	7.042
180.597	4.841	6.874
180.598	4.483	6.711
180.612	4.331	6.401
180.654	4.330	5.423
180.669	5.336	4.980
180.710	4.822	5.007
180.712	5.013	4.978
180.727	4.945	5.006
180.768	4.768	4.984
180.770	5.193	5.043
180.784	5.074	5.206
180.825	4.855	5.338
180.826	5.268	5.457
180.840	5.251	5.542
180.881	5.046	5.593
180.882	5.456	5.653
180.896	5.442	5.682
180.937	4.935	5.679
180.938	5.338	5.673
180.952	5.245	5.939
180.993	4.844	5.925
180.995	6.656	5.939
181.011	8.745	5.936
181.053	8.388	5.980
181.053	7.809	6.003
181.066	6.985	5.986
181.106	5.762	5.985
181.107	5.815	6.036
181.120	5.054	6.157
181.161	5.269	6.115
181.162	4.677	6.207
181.183	11.643	6.272
181.218	4.614	6.243
181.219	5.116	6.253
181.233	5.114	6.200
181.275	6.172	6.031
181.275	5.430	5.882
181.289	4.846	5.779
181.331	5.212	5.700
181.331	6.331	5.647
181.335	8.483	5.659
181.345	4.399	5.668
181.390	7.238	5.671
181.403	6.955	5.685
181.443	4.520	5.400
181.444	5.087	5.410
181.458	5.338	5.398
181.499	4.529	5.443
181.500	4.644	5.421
181.514	5.252	5.395
181.554	5.006	5.411
181.556	4.441	5.424
181.571	6.098	5.405
181.612	5.286	5.306
181.613	5.354	5.312
181.627	5.012	5.227
181.668	4.532	5.164
181.669	4.854	5.193
181.683	4.823	5.180
181.726	6.238	5.185
181.740	5.611	5.210
181.781	4.789	5.275
181.782	5.253	5.308
181.796	5.536	5.372
181.837	5.849	5.493
181.840	6.006	5.511
181.853	4.556	5.510
181.895	5.108	6.116
181.896	5.374	6.152
181.910	5.250	6.276
181.951	4.768	6.365
181.952	5.466	6.419
181.966	5.145	6.369
182.008	6.271	6.360
182.009	6.079	6.370
182.024	6.611	6.349
182.067	7.468	6.486
182.067	6.547	6.452
182.081	5.253	6.417
182.081	20.495	6.431
182.081	5.908	6.446
182.125	7.653	7.028
182.125	7.075	7.371
182.138	6.160	7.451
182.179	4.984	7.475
182.180	5.387	7.556
182.194	5.045	7.644
182.235	4.727	8.060
182.240	8.971	8.921
182.250	4.990	9.743
182.291	5.142	10.594
182.292	4.888	11.503
182.307	5.483	11.860
182.363	19.944	12.723
182.371	13.807	13.566
182.406	6.771	14.428
182.406	6.082	15.337
182.448	7.155	16.288
182.450	8.472	17.191
182.471	16.476	18.119
182.523	28.154	19.047
182.535	28.007	19.784
182.549	27.821	20.685
182.590	27.968	21.572
182.605	29.434	22.468
182.645	27.483	23.364
182.646	28.730	23.640
182.660	28.630	24.230
182.702	28.877	25.102
182.715	28.757	25.985
182.756	27.963	26.874
182.770	28.235	27.706
182.784	27.931	28.212
182.825	27.411	28.208
182.839	27.493	28.258
182.880	27.319	28.300
182.893	27.295	28.304
182.936	27.893	28.281
182.948	26.838	28.334
182.964	28.545	28.299
183.005	28.582	28.290
183.018	28.157	28.271
183.062	29.370	28.260
183.075	29.271	28.270
183.089	29.132	28.242
183.128	28.067	28.219
183.130	29.238	28.204
183.143	28.874	28.213
183.183	28.067	28.219
183.185	28.856	28.232
183.199	28.818	28.266
183.238	27.845	28.286
183.240	28.406	28.251
183.253	28.418	28.187
183.295	28.475	28.208
183.308	28.224	28.176
183.349	27.521	28.150
183.363	27.356	28.120
183.404	27.036	28.124
183.418	27.727	28.078
183.432	27.459	28.042
183.473	27.637	28.060
183.474	28.720	28.021
183.487	27.361	28.041
183.529	27.651	28.022
183.541	26.983	28.048
183.557	28.698	28.034
183.598	28.550	28.048
183.612	28.634	28.060
183.653	28.390	28.100
183.666	28.168	28.141
183.707	28.082	28.191
183.721	27.957	28.219
183.764	28.529	28.216
183.776	27.868	28.212
183.791	29.329	28.159
183.831	27.370	28.186
183.846	29.063	28.202
183.887	28.074	28.232
183.901	28.804	28.167
183.915	28.530	28.128
183.956	28.523	28.091
183.969	28.370	28.063
184.011	28.305	28.045
184.025	28.420	28.048
184.066	27.377	28.014
184.079	27.550	27.951
184.093	27.386	27.948
184.134	28.046	27.950
184.138	28.045	28.021
184.151	27.721	28.009
184.192	27.093	28.035
184.206	27.570	27.995
184.220	27.707	27.994
184.261	27.699	27.968
184.275	27.695	27.927
184.317	28.172	27.880
184.329	27.092	27.877
184.343	26.961	27.859
184.386	27.787	27.902
184.401	29.397	27.886
184.415	29.131	27.904
184.456	28.778	27.914
184.470	28.706	27.933
184.511	27.804	28.043
184.525	28.507	28.126
184.538	27.874	28.193
184.580	27.362	28.247
184.593	27.130	28.264
184.636	28.339	28.283
184.648	26.914	28.340
184.664	28.627	28.395
184.703	26.997	28.417
184.708	28.492	28.363
184.722	28.293	28.335
184.763	28.203	28.275
184.778	29.848	28.242
184.792	29.638	28.235
184.834	29.370	28.214
184.847	29.055	28.275
184.888	28.116	28.283
184.902	28.655	28.341
184.916	28.527	28.307
184.957	28.323	28.333
184.970	28.341	28.268
185.011	28.036	28.271
185.026	28.440	28.207
185.066	27.267	28.202
185.080	27.885	28.179
185.094	27.624	28.115
185.135	28.006	28.052
185.137	29.397	27.991
185.149	27.557	27.923
185.192	28.568	27.921
185.204	27.499	27.898
185.217	27.556	27.867
185.258	26.999	27.839
185.272	27.084	27.805
185.313	26.887	27.858
185.317	28.157	27.860
185.330	27.648	27.926
185.371	28.241	27.898
185.375	28.051	27.895
185.388	27.856	27.898
185.430	27.357	27.842
185.443	28.072	27.871
185.457	28.074	27.908
185.498	27.747	27.917
185.512	27.624	27.975
185.553	27.505	28.070
185.569	29.349	28.093
185.610	28.490	28.129
185.624	28.929	28.163
185.635	27.170	28.215
185.678	27.560	28.196
185.692	28.079	28.248
185.705	28.002	28.305
185.746	28.268	28.367
185.748	29.484	28.395
185.760	27.748	28.423
185.803	29.002	28.436
185.817	29.373	28.496
185.829	27.646	28.499
185.870	27.796	28.482
185.872	29.012	28.426
185.885	28.940	28.516
185.925	27.770	28.653
185.930	29.352	28.789
185.944	29.288	28.852
185.985	28.885	28.791
185.999	28.792	28.851
186.012	28.761	28.835
186.053	28.076	28.900
186.068	29.135	28.895
186.108	27.578	28.876
186.123	28.921	28.930
186.163	27.072	28.925
186.181	31.186	28.920
186.195	30.609	28.921
186.236	30.959	28.941
186.237	29.654	28.901
186.249	26.476	28.858
186.294	29.748	28.821
186.307	29.094	28.794
186.321	29.372	28.757
186.362	28.869	28.719
186.376	28.903	28.630
186.389	28.990	28.636
186.429	27.688	28.667
186.431	28.893	28.763
186.444	28.949	28.672
186.485	28.283	28.613
186.499	28.341	28.472
186.513	28.215	28.402
186.554	27.966	28.509
186.568	28.111	28.415
186.581	27.829	28.360
186.622	27.140	28.339
186.636	26.897	28.340
186.679	27.744	28.289
186.694	29.696	28.275
186.708	29.462	28.320
186.749	28.902	28.294
186.763	29.137	28.275
186.775	27.441	28.275
186.816	27.895	28.266
186.818	29.160	28.241
186.830	27.388	28.279
186.871	27.722	28.318
186.873	28.854	28.366
186.886	28.882	28.432
186.926	27.639	28.513
186.927	28.649	28.553
186.941	28.805	28.475
186.982	28.252	28.435
186.996	28.466	28.408
187.010	28.292	28.349
187.051	28.099	28.365
187.065	27.599	28.349
187.107	28.913	28.246
187.121	29.079	28.296
187.162	29.025	28.320
187.176	28.810	28.273
187.217	28.908	28.254
187.231	28.745	28.291
187.272	27.752	28.264
187.286	28.467	28.258
187.299	28.225	28.293
187.341	27.658	28.250
187.354	27.839	28.252
187.368	27.505	28.320
187.409	26.572	28.382
187.424	28.655	28.407
187.438	28.315	28.374
187.479	27.686	28.373
187.493	28.398	28.405
187.507	28.554	28.420
187.548	27.984	28.381
187.564	28.655	28.405
187.579	29.132	28.403
187.618	27.391	28.396
187.620	28.339	28.403
187.635	29.791	28.362
187.676	29.142	28.408
187.690	29.559	28.479
187.702	28.234	28.456
187.745	29.008	28.442
187.759	29.618	28.489
187.773	29.284	28.510
187.812	27.767	28.540
187.813	28.341	28.557
187.827	28.426	28.564
187.868	28.056	28.532
187.882	27.826	28.542
187.923	26.823	28.530
187.938	28.654	28.450
187.952	28.328	28.400
187.993	28.099	28.385
188.007	27.959	28.406
188.050	28.853	28.376
188.064	28.919	28.332
188.078	29.320	28.276
188.119	28.398	28.343
188.132	28.842	28.331
188.146	28.321	28.339
188.187	27.634	28.361
188.201	28.041	28.351
188.215	27.810	28.429
188.256	27.876	28.968
188.258	29.199	29.127
188.271	28.738	29.264
188.312	28.269	29.971
188.327	28.506	30.163
188.367	27.902	30.100
188.382	29.424	30.022
188.422	28.063	29.978
188.424	28.622	29.928
188.439	28.601	29.944
188.479	27.580	29.912
188.482	28.766	29.872
188.509	42.140	29.939
188.541	32.282	29.999
188.554	31.541	29.931
188.554	45.618	29.914
188.556	33.662	29.935
188.592	27.348	29.932
188.605	27.370	29.969
188.619	27.297	29.947
188.661	27.582	29.985
188.675	28.739	30.018
188.687	26.826	29.982
188.728	27.040	30.016
188.745	29.476	29.999
188.760	29.391	29.405
188.799	27.496	29.227
188.801	28.319	29.073
188.815	28.787	28.336
188.856	28.425	28.164
188.869	28.826	28.212
188.883	28.878	28.254
188.924	29.025	28.274
188.939	29.435	28.300
188.979	27.700	28.325
188.993	28.440	28.427
189.006	28.329	28.491
189.045	27.287	28.399
189.047	27.847	28.382
189.061	27.681	28.404
189.102	27.205	28.448
189.118	29.343	28.456
189.131	28.551	28.493
189.173	28.434	28.537
189.186	27.789	28.554
189.227	28.241	28.557
189.229	29.349	28.558
189.243	29.381	28.575
189.284	28.629	28.592
189.295	27.188	28.597
189.311	28.964	28.608
189.351	28.059	28.623
189.353	29.419	28.645
189.366	28.969	28.647
189.408	29.357	28.577
189.422	29.923	28.600
189.462	29.299	28.549
189.476	29.118	28.604
189.490	29.442	28.635
189.529	28.143	28.618
189.539	28.842	28.592
189.551	28.461	28.555
189.591	27.569	28.622
189.603	28.214	28.607
189.617	28.229	28.638
189.657	27.253	28.628
189.671	27.606	28.733
189.687	29.112	28.732
189.726	27.166	28.721
189.742	29.156	28.707
189.756	29.030	28.668
189.797	28.911	28.663
189.811	28.751	28.714
189.851	27.682	28.716
189.853	28.869	28.728
189.866	28.602	28.791
189.907	28.829	28.760
189.911	29.174	28.750
189.927	31.595	28.778
189.966	29.320	28.755
189.980	29.649	28.721
189.993	28.941	28.724
190.034	28.154	28.696
190.048	29.322	28.696
190.062	29.407	28.696
190.103	28.889	28.695
190.117	28.778	28.691
190.131	29.141	28.716
190.170	27.434	28.739
190.172	27.967	28.757
190.185	27.968	28.796
190.226	27.016	28.717
190.241	28.279	28.703
190.254	27.245	28.679
190.297	28.453	28.672
190.311	29.015	28.687
190.324	28.912	28.646
190.366	28.727	28.579
190.379	27.597	28.561
190.423	29.488	28.532
190.435	29.185	28.508
190.449	29.275	28.549
190.491	30.144	28.572
190.505	29.622	28.736
190.545	28.971	28.958
190.559	29.047	29.693
190.601	28.764	29.951
190.614	28.535	29.976
190.627	28.286	30.097
190.669	27.726	30.116
190.683	28.460	30.079
190.696	28.035	30.196
190.738	28.542	30.260
190.749	28.463	30.231
190.763	28.541	30.268
190.808	32.077	30.179
190.823	32.550	30.150
190.823	46.664	30.101
190.824	33.695	30.020
190.860	29.084	30.027
190.864	32.025	30.032
190.875	29.409	30.037
190.915	27.796	30.074
190.930	30.505	30.058
190.945	31.109	30.068
190.984	28.442	30.017
190.999	30.203	30.030
191.039	27.927	29.987
191.053	28.887	29.893
191.066	27.760	29.756
191.107	27.015	29.043
191.123	28.930	28.795
191.136	28.658	28.747
191.178	28.430	28.620
191.192	28.648	28.588
191.233	28.055	28.632
191.247	28.290	28.541
191.287	27.263	28.424
191.303	28.795	28.391
191.344	27.451	28.313
191.359	29.728	28.338
191.373	29.129	28.309
191.414	28.835	28.334
191.426	27.508	28.381
191.440	27.879	28.360
191.483	28.849	28.326
191.496	28.608	28.326
191.510	28.897	28.314
191.551	28.220	28.344
191.565	28.204	28.319
191.606	27.611	28.373
191.620	28.249	28.389
191.663	28.547	28.692
191.676	28.177	28.967
